EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
1102164,CARROLL CO.,BLACK HAWK,3/24/23,2012,Tornado, ,EF3,3,5,0,0,MS,CST-6, ,180848,C,15,JAN,0,0,NWS Storm Survey, ,16.97,1250,2,SW,3,NE,SOMMERVILLE COMMUNIT,3/24/23,2030,33.31,-90.04,33.4327,-89.7853,"This long track tornado began just southwest of Black Hawk in a wooded area with widespread tree damage, including snapped and uprooted trees. Satellite imagery indicates major tree damage of EF2 intensity. It continued northeast before crossing Highway 430, CR 235, and Highway 17. In this area, numerous residential structures were damaged, including 2 homes that were destroyed, with both losing outer walls and another with collapsed brick on the exterior with the interior slab exposed. Large farming equipment was also blown over on the side. No injuries were reported in this area. The tornado was strongest just northeast of here at EF3 intensity, around 155mph, where Black Hawk Independent Church, Historic Blackhawk School and parsonage were completely destroyed. Both the school and church had stood for nearly 100 years. The church steeple was gone with the bell thrown out and not seen by the survey team. The slab to the church remained intact with a few exterior walls standing. A nearby well building made of cinder block masonry stood mostly untouched outside of minor damage to the roof and doorway. The tornado then continued to the northeast before crossing Highway 17 where widespread tree damage and some structural damage continued. It then continued northeast, just north of Highway 243, before crossing Highway 218 and Nebo Rd, where widespread tree damage occurred. Some areas beyond this were inaccessible due to fallen trees. Satellite imagery indicates potential EF2 to EF3 tree damage in the nearby wooded area. The tornado crossed CR 144, CR 163, CR 211, Good Hope Rd and Spring Lake Rd between Burkhead Lake, Spring Lake and Water Lake. In this area, the tornado was an estimated one half to three quarters of a mile wide and caused EF2 to EF3 tree damage to the forested areas. Some damage was noted to structures along these inaccessible areas. It then crossed Enon Rd, where damage was noted to a home, and Highway 35, where widespread tree damage, major roof, and minor siding damage occurred to a mobile home. One mobile home just north of Highway 35 was thrown off the blocks and into a nearby wooded area some 50 yards away. In this location, 3 fatalities occurred. An 18 wheeler tractor trailer was also blown over on the side. Just to the northeast, satellite imagery indicates a structure had major damage, with the majority of it destroyed. The tornado then crossed CR 278 and CR 61, with minor tree damage, but the majority of the more intense tree damage as viewed within satellite imagery occurred in inaccessible areas just to the north. It then crossed Gum Branch Rd before crossing Interstate 55, where ground surveys and satellite imagery indicated the tornado was nearly a half mile wide. The tornado then crossed Highway 51, Stafford Wells Rd and Highway 407, where major roof damage occurred to residential homes consistent with EF2 intensity. The tornado then crossed Highway 82, where numerous power lines were downed, causing high end EF1 to low end EF2 damage. The tornado then crossed the intersection of Bethlehem Community Rd and Bethlehem Church Rd, where EF2 damage occurred. Three outbuildings were destroyed. A home had major roof damage, and another structure moved off the foundation. The tornado then crossed Hammond Rd, causing major tree damage in the wooded areas. The tornado then caused low end EF2 damage just south of Robinson-Thompson Rd, where an outbuilding was destroyed and a nearby 100 year old home had minor to moderate roof and siding damage but was left standing. The tornado lifted as it crossed Robinson-Thompson Rd.","In the afternoon and evening of the 24th, clusters of strong to severe storms were stretched from southwest to northeast across southeastern Arkansas as robust instability and very strong wind shear served to produce a volatile severe weather environment. To the east in Mississippi, storm activity proved to be more isolated as deep convection struggled develop across the state. With much of the area not being convectively overturned, an area of thunderstorm activity near the Mississippi River near Vicksburg, MS began to become stronger and took advantage of the open warm sector environment, well east of the competitive storm environment to the west that had thus far impeded tornado development. This area of thunderstorm activity quickly consolidated into an organized supercell and produced a family of long track, strong to violent tornadoes from the Mississippi Delta, across central Mississippi, and finally into portions of northeast Mississippi. This cyclical tornado-producing supercell was responsible for the vast majority of severe weather reports from the day and would claim numerous lives across the state. Having wrought widespread destruction across the area, this tornado event by most any measure represents a historic degree of devastation for the state of Mississippi and the region at large.",78
1102166,MONTGOMERY CO.,FOLTZ,3/24/23,2030,Tornado, ,EF3,0,0,0,0,MS,CST-6, ,180848,C,97,JAN,0,0,NWS Storm Survey, ,12.46,1250,2,W,2,SSW,MINERVA,3/24/23,2042,33.4327,-89.7853,33.51,-89.59,"This long track tornado began just southwest of Black Hawk in a wooded area with widespread tree damage, including snapped and uprooted trees. Satellite imagery indicates major tree damage of EF2 intensity. It continued northeast before crossing Highway 430, CR 235, and Highway 17. In this area, numerous residential structures were damaged, including 2 homes that were destroyed, with both losing outer walls and another with collapsed brick on the exterior with the interior slab exposed. Large farming equipment was also blown over on the side. No injuries were reported in this area. The tornado was strongest just northeast of here at EF3 intensity, around 155mph, where Black Hawk Independent Church, Historic Blackhawk School and parsonage were completely destroyed. Both the school and church had stood for nearly 100 years. The church steeple was gone with the bell thrown out and not seen by the survey team. The slab to the church remained intact with a few exterior walls standing. A nearby well building made of cinder block masonry stood mostly untouched outside of minor damage to the roof and doorway. The tornado then continued to the northeast before crossing Highway 17 where widespread tree damage and some structural damage continued. It then continued northeast, just north of Highway 243, before crossing Highway 218 and Nebo Rd, where widespread tree damage occurred. Some areas beyond this were inaccessible due to fallen trees. Satellite imagery indicates potential EF2 to EF3 tree damage in the nearby wooded area. The tornado crossed CR 144, CR 163, CR 211, Good Hope Rd and Spring Lake Rd between Burkhead Lake, Spring Lake and Water Lake. In this area, the tornado was an estimated one half to three quarters of a mile wide and caused EF2 to EF3 tree damage to the forested areas. Some damage was noted to structures along these inaccessible areas. It then crossed Enon Rd, where damage was noted to a home, and Highway 35, where widespread tree damage, major roof, and minor siding damage occurred to a mobile home. One mobile home just north of Highway 35 was thrown off the blocks and into a nearby wooded area some 50 yards away. In this location, 3 fatalities occurred. An 18 wheeler tractor trailer was also blown over on the side. Just to the northeast, satellite imagery indicates a structure had major damage, with the majority of it destroyed. The tornado then crossed CR 278 and CR 61, with minor tree damage, but the majority of the more intense tree damage as viewed within satellite imagery occurred in inaccessible areas just to the north. It then crossed Gum Branch Rd before crossing Interstate 55, where ground surveys and satellite imagery indicated the tornado was nearly a half mile wide. The tornado then crossed Highway 51, Stafford Wells Rd and Highway 407, where major roof damage occurred to residential homes consistent with EF2 intensity. The tornado then crossed Highway 82, where numerous power lines were downed, causing high end EF1 to low end EF2 damage. The tornado then crossed the intersection of Bethlehem Community Rd and Bethlehem Church Rd, where EF2 damage occurred. Three outbuildings were destroyed. A home had major roof damage, and another structure moved off the foundation. The tornado then crossed Hammond Rd, causing major tree damage in the wooded areas. The tornado then caused low end EF2 damage just south of Robinson-Thompson Rd, where an outbuilding was destroyed and a nearby 100 year old home had minor to moderate roof and siding damage but was left standing. The tornado lifted as it crossed Robinson-Thompson Rd.","In the afternoon and evening of the 24th, clusters of strong to severe storms were stretched from southwest to northeast across southeastern Arkansas as robust instability and very strong wind shear served to produce a volatile severe weather environment. To the east in Mississippi, storm activity proved to be more isolated as deep convection struggled develop across the state. With much of the area not being convectively overturned, an area of thunderstorm activity near the Mississippi River near Vicksburg, MS began to become stronger and took advantage of the open warm sector environment, well east of the competitive storm environment to the west that had thus far impeded tornado development. This area of thunderstorm activity quickly consolidated into an organized supercell and produced a family of long track, strong to violent tornadoes from the Mississippi Delta, across central Mississippi, and finally into portions of northeast Mississippi. This cyclical tornado-producing supercell was responsible for the vast majority of severe weather reports from the day and would claim numerous lives across the state. Having wrought widespread destruction across the area, this tornado event by most any measure represents a historic degree of devastation for the state of Mississippi and the region at large.",79
1087403,MONROE CO.,GIBSON,3/24/23,2140,Tornado, ,EF3,2,55,80000000,0,MS,CST-6, ,178596,C,95,MEG,0,0,NWS Storm Survey, ,27.72,1600,3,NNW,5,ENE,SMITHVILLE,3/24/23,2204,33.869,-88.72,34.087,-88.313,"This tornado crossed into Monroe County from Chickasaw County near the Highway 45 and Old Houston Road intersection, rapidly intensifying as it approached Egypt and Tumblin Roads. Several structures sustained significant damage, including the total destruction of a couple of single-wide, manufactured homes. Numerous trees and utility poles were heavily damaged in the area and roof damage was noted on several homes. |Several injuries were reported in this area. The tornado continued to move northeast, crossing White Rock Road and causing widespread, significant tree damage, and roof damage to several homes in the path. The tornado strengthened further as it approached McAllister Road. Several homes in the area of McAllister and Herndon Roads suffered significant damage with missing roofs and collapsed walls. A single-wide, manufactured home on Herndon Road was separated from its frame and completely destroyed, resulting in 2 fatalities and multiple significant injuries. Tree damage was severe with many hardwood trees snapped or uprooted. Additional home and widespread, significant tree damage was observed along Whatley Road near the intersection with Highway 45 East south of New Wren. The tornado was nearly one mile wide at this point. One manufactured home was destroyed with debris blown 200 yards down to the highway. A church was destroyed and several homes suffered significant damage. Several homes sustained severe damage along Little Coontail Road, including the complete destruction of multiple manufactured homes. A boat was tossed more than 50 yards and an SUV was thrown into a tree. Some of this damage along Highway 45 East and Little Coontail Road was rated EF3. Farther east along Coontail Road, damage to homes was less significant and was generally confined to minor roof damage. However, severe tree damage continued. The tornado then moved into more wooded, wetland areas, crossing Highway 278 where it intersects with the Tennessee Tombigbee Waterway. Widespread, significant damage to homes and trees was observed all throughout the northern half of Amory. Several locations in Amory sustained damage rated as EF3. The tornado continued to cause damage to trees and homes as it moved across the Amory Golf Course and then affected Myrtle and Elliott Roads. A few homes suffered significant roof damage to the south of Smithville near Parham Store Road and Williams Young Road and widespread tree damage continued. The tornado path began to narrow as the storm moved into northern Monroe County with tree damage found along Highway 23 and State Line Road.  Peak winds were estimated at 155 mph in Monroe County.","The first significant event to produce widespread severe weather across the Mid-South for 2023 occurred on March 24, during the afternoon and evening hours.  This severe weather episode occurred mainly over portions of the Lower Mississippi and Tennessee Valleys. Surface analysis for this day depicted a quasi-stationary boundary from the Mid-Atlantic States and Ohio Valley through northern portions of West Tennessee and Arkansas and stretching back through Central Texas. Low pressure tracked along the stalled front into southeast Missouri during the evening. Meanwhile, a potent mid-level trough ejected out of the southwest U.S. Upper air analysis indicated the Lower Mississippi Valley was in the right entrance region of a strong 300 mb upper-level jet streak. This produced sufficient upper-level divergence and lift needed for severe thunderstorm development. ||Moderate instability combined with strong wind shear resulted in a QLCS (Quasi-Linear Convective System) convective mode. This northern part of the QLCS initially started over Western Arkansas Friday afternoon and moved east into Eastern Arkansas by early evening and then across West Tennessee. The northern part of QLCS produced scattered wind damage, flash flooding, and a weak tornado.  The southern end of this QLCS scraped across north Mississippi with numerous reports of flash flooding, damaging winds, and several weak tornadoes. ||The most significant storm of the night occurred during the late evening hours of March 24, as thunderstorms developing in advance of the QLCS streamed northeast Calhoun and Chickasaw Counties. A tight and small circulation developed in Chickasaw County (MS) about 5 miles east-northeast of Trebloc and quickly grew in strength as it moved into Monroe County (MS), producing significant damage from New Wren to Amory and Smithville, with the most significant damage occurring in Amory.",80
1091665,TROUP CO.,WEST PT,3/26/23,549,Tornado, ,EF3,0,5,0,0,GA,EST-5, ,178958,C,285,FFC,0,0,NWS Storm Survey, ,21.7,500,2,N,5,E,SMITHS MILL,3/26/23,617,32.8984,-85.1856,32.907,-84.861,"The long track tornado first touched down just inside the Alabama-Georgia state line just west of the Chattahoochee River along State Line road where several trees were snapped and noted as EF0 damage.  In the course of the next 1.25 miles, the tornado|would rapidly intensify to EF3 as it moved into North West Point. West Point Road or Hwy 29, sustained the most significant damage with several homes completely leveled and many sustaining major damage. Of the 4 homes completely leveled, it was noted that the anchoring of the walls to the concrete slab was through the use of nails. As a result, the destroyed homes would have failed at lower wind speeds than EF4 thus a rating of EF3 was determined. Other homes with major damage nearby also suggested a mid range EF3 within the core of the strongest winds.  The area of most|significant damage was located between West Point Road, 1st Ave and Samples Rd.  Significant damage was also noted along Ann Murphy Rd to the west of Hwy 29.  The tornado continued east across mostly wooded area until it reached Kia Pkwy and I85 where a large swath of trees were snapped and uprooted. It should be noted that the tornado passed 0.75 miles south of the Kia Manufacturing plant along Kia Pkwy.  The tornado continued east along Lower Lovelace Rd crossing Johns Road and Billings road|causing up to EF2 damage to several structures and many trees. 3 homes were nearly destroyed along Shoemaker Road as the tornado passed through.  The tornado crossed Adams road and Jarrell Hogg Rd causing EF1 damage to several homes and outbuildings as well as snapping and uprooting many trees.  The tornado crossed Whitesville Road near the intersection of Ely Callaway Road causing EF1 and EF2 damage to several homes and snapping and uprooting many trees.  The storm continued east crossing Bright Star Church road, Salem Farm Road, and Flat Shoals Church road snapping and uprooting many trees and causing mostly EF0 to EF1 damage to homes along each of those roads.  The tornado continued east snapping trees along White Road before crossing I185 snapping trees along both sides of the Interstate.  As it crossed Oak Grove Road, EF1 to EF2 damage was noted to both trees and most notably the Pine Mountain Wild Animal Safari where several tigers had escaped as a result of the tornado.  The tornado continued east crossing Hamilton Road (Hwy 27) and Old Chipley road snapping and uprooting many trees noted as mostly EF1 damage.  As the tornado crossed into the Cherokee Resort club near the Troup County Line, more than 40+ cabins sustained damage with several cabins destroyed.  The tornado damage in some|sections of the resort was rated as EF2.  The tornado continued into Meriwether county crossing Dallas Mill road where it began to weaken rapidly.  The last location of damage was located along Robert Williams Road where a couple snapped trees were found. |According to Troup County EMA, 146 total homes were affected, 23 were destroyed, 26 sustained major damage and 41 sustained minor damage.","A prolonged, active weather pattern persisted across Georgia through late March, culminating in a series of disturbances that impacted the region March 25th through March 28th. In addition to numerous reports of damaging winds, hail and a few tornadoes, extreme rainfall amounts caused flash flooding over portions of the state. A swath of 4 or more inches of rain stretched from LaGrange, to Forsyth, to Augusta, with isolated amounts above 10 inches.",81
1091666,MERIWETHER CO.,CAMEO,3/26/23,617,Tornado, ,EF3,0,5,0,0,GA,EST-5, ,178958,C,199,FFC,0,0,NWS Storm Survey, ,21.7,500,3,NW,1,N,CAMEO,3/26/23,619,32.907,-84.861,32.9012,-84.815,"The long track tornado first touched down just inside the Alabama-Georgia state line just west of the Chattahoochee River along State Line road where several trees were snapped and noted as EF0 damage.  In the course of the next 1.25 miles, the tornado|would rapidly intensify to EF3 as it moved into North West Point. West Point Road or Hwy 29, sustained the most significant damage with several homes completely leveled and many sustaining major damage. Of the 4 homes completely leveled, it was noted that the anchoring of the walls to the concrete slab was through the use of nails. As a result, the destroyed homes would have failed at lower wind speeds than EF4 thus a rating of EF3 was determined. Other homes with major damage nearby also suggested a mid range EF3 within the core of the strongest winds.  The area of most|significant damage was located between West Point Road, 1st Ave and Samples Rd.  Significant damage was also noted along Ann Murphy Rd to the west of Hwy 29.  The tornado continued east across mostly wooded area until it reached Kia Pkwy and I85 where a large swath of trees were snapped and uprooted. It should be noted that the tornado passed 0.75 miles south of the Kia Manufacturing plant along Kia Pkwy.  The tornado continued east along Lower Lovelace Rd crossing Johns Road and Billings road|causing up to EF2 damage to several structures and many trees. 3 homes were nearly destroyed along Shoemaker Road as the tornado passed through.  The tornado crossed Adams road and Jarrell Hogg Rd causing EF1 damage to several homes and outbuildings as well as snapping and uprooting many trees.  The tornado crossed Whitesville Road near the intersection of Ely Callaway Road causing EF1 and EF2 damage to several homes and snapping and uprooting many trees.  The storm continued east crossing Bright Star Church road, Salem Farm Road, and Flat Shoals Church road snapping and uprooting many trees and causing mostly EF0 to EF1 damage to homes along each of those roads.  The tornado continued east snapping trees along White Road before crossing I185 snapping trees along both sides of the Interstate.  As it crossed Oak Grove Road, EF1 to EF2 damage was noted to both trees and most notably the Pine Mountain Wild Animal Safari where several tigers had escaped as a result of the tornado.  The tornado continued east crossing Hamilton Road (Hwy 27) and Old Chipley road snapping and uprooting many trees noted as mostly EF1 damage.  As the tornado crossed into the Cherokee Resort club near the Troup County Line, more than 40+ cabins sustained damage with several cabins destroyed.  The tornado damage in some|sections of the resort was rated as EF2.  The tornado continued into Meriwether county crossing Dallas Mill road where it began to weaken rapidly.  The last location of damage was located along Robert Williams Road where a couple snapped trees were found. |According to Troup County EMA, 146 total homes were affected, 23 were destroyed, 26 sustained major damage and 41 sustained minor damage.","A prolonged, active weather pattern persisted across Georgia through late March, culminating in a series of disturbances that impacted the region March 25th through March 28th. In addition to numerous reports of damaging winds, hail and a few tornadoes, extreme rainfall amounts caused flash flooding over portions of the state. A swath of 4 or more inches of rain stretched from LaGrange, to Forsyth, to Augusta, with isolated amounts above 10 inches.",82
1089117,PULASKI CO.,MARTINDALE,3/31/23,1318,Tornado, ,EF3,0,54,85710000,0,AR,CST-6, ,178877,C,119,LZK,0,1,NWS Storm Survey, ,25.73,800,0,SSW,2,E,GENEVIA,3/31/23,1347,34.7251,-92.4824,34.88,-92.07,"This tornado started just southwest of the Colonel |Glenn and Marsh Road intersection in Martindale, west of Marsh road, |uprooting trees and ripping a portion of a roof off an outbuilding. |The tornado then continued northeast across a forested area, |uprooting several more trees before crossing into a neighborhood off |Capitol Hill Boulevard near Hartford and Denver Streets. More |trees were uprooted as it moved northeast towards Kanis Road. ||The tornado rapidly intensified as it passed northeast over Chenal |Parkway, severely damaging several apartment buildings off of Napa |Valley Drive. The most severe residential damage occurred at these |apartments, and along and west of North Shackleford Road along |Jamestown Drive and Cobble Hill Road. Most exterior walls had |collapsed on several homes, leaving just some interior walls |standing.||The tornado then crossed Interstate 430 near the North Rodney Parham Road |interchange, damaging a shopping center and a Kroger. Between Interstate 430 |and Cantrell Road, many homes and apartments were severely damage, |with roofs ripped off and hundreds of trees uprooted. The tornado |crossed Cantrell Road near Foxtrot Road, damaging more apartments |and many businesses. Between Cantrell Road and the Arkansas River, |many more homes were damaged from the tornado winds or trees falling|onto those homes in the Cammack Village neighborhood. Before|crossing the river, many trees were uprooted or trunks snapped at|Murray Park. The tornado then uprooted or snapped hundreds, if|not thousands of trees at Burns Park, both north and south of Interstate|40. The tornado crossed Interstate 40 just west of exit 150, passing over|ball fields and recreation areas west of Military Drive. A new|fire station still under construction was also damaged along|Military Drive.||The tornado then passed over MacArther Drive near the Military Drive |intersection in Amboy, severely damaging many more homes and businesses.|Several more homes and apartments were damaged between Military Drive |and Remount Road, with the tornado passing over Remount Road between |Kierre Drive and Camp Robinson Road. Most of the damage in these areas |consisted of severe roof damage and uprooted trees, though there were |some homes who completely lost their roofs. ||The tornado then moved into the Indian Hills neighborhood of North Little |Rock, with more damaged roofs. A few homes along Flintrock Road near |Osage Drive lost their entire roofs, along with many homes damaged by trees|falling onto homes. The tornado seemed to weaken a bit as it|passed over North Hills Boulevard, with some less severe roof|damage and many uprooted trees. The tornado crossed over John F.|Kennedy Boulevard near Club Road, traveling northeast through|Sherwood generally along Lee Avenue, damaging many more homes as|it continued towards Kiehl Avenue. The tornado crossed over Kiehl|Avenue near Northgate Drive and Woodridge Lane, damaging more|homes and some businesses. This tornado passed over Brockington|Road north of Kiehl Avenue, ripping a roof off an apartment|building along Calloway Avenue, then passing over Indianhead Lake|uprooting several more trees and damaging more roofs.||The tornado then passed over rural marsh land just northwest of U.S. Highway 67 near|the Interstate 440 interchange, uprooting more trees before crossing U.S. Highway|67 near the Redmond Road exit at Jacksonville. A tractor-trailer|was flipped over along U.S. Highway 67, along with damage to signage along|the road. The tornado moved over the ball fields south of Redmond|Road, then into some neighborhoods where the tornado seemed to|strengthen, severely damaging more homes and businesses along|Stone and McHenry Streets, Eastview Drive and South 1st Street. A|church was completely destroyed along North Elm Street south of|Graham Road. More homes were damaged north of Graham Road west of|J. P. Wright Loop Road before the tornado passed over the Holland|Bottoms State Wildlife Area west of Kerr Station Road. Many trees|were snapped or uprooted in this wildlife area. This tornado was rated an EF3 with maximum estimated winds of 165 mph within Pulaski County. This tornado continued into Lonoke County.",A powerful storm system and associated upper trough propagated across the Central Plains into the the Mid-Mississippi Valley. Showers and thunderstorms developed in response to the passing trough triggering strong to severe thunderstorms across Arkansas.,83
1087052,KEOKUK CO.,MARTINSBURG,3/31/23,1449,Tornado, ,EF3,0,0,0,0,IA,CST-6, ,178104,C,107,DVN,0,0,NWS Storm Survey, ,17.38,1000,2,SE,3,SW,KEOTA,3/31/23,1515,41.16,-92.23,41.34,-92,"A large violent tornado developed in Wapello County (see NWS Des Moines Storm Data) and tracked into Keokuk County about 1 mile southeast of Martinsburg on Wapello-Keokuk Road. The tornado continued to the northeast before lifting just north of Highway 92, southwest of Keota. The tornado produced EF-3 damage to a house northeast of Martinsburg, and caused additional significant damage to farmsteads and outbuildings. The tornado was on the ground in Keokuk County for about 17 miles, with a maximum width of 1000 yards and peak estimated winds of 150 MPH.","A very strong system developed on the morning of March 31st and tracked across the state of Iowa. This system pulled unseasonably warm and moist air into the Midwest, which combined with a very favorable wind profile to create a volatile environment for severe thunderstorms.  Discrete supercell thunderstorms occurred initially, but quickly transitioned into a QLCS mode. This system produced a historic tornado outbreak for the area, with a record 29 tornadoes on the day, including 13 rated EF-2, 1 rated EF-3, and 1 rated EF-4. This was the first EF-4 tornado in the NWS Quad Cities service area since 1995. 11 injuries were reported, with no known fatalities. In addition to the numerous tornadoes, there were many large hail and damaging wind reports. Maximum straight line thunderstorm winds were estimated at 80 to 90 mph.",84
1087061,KEOKUK CO.,TALLEYRAND,3/31/23,1510,Tornado, ,EF4,0,3,0,0,IA,CST-6, ,178104,C,107,DVN,0,0,NWS Storm Survey, ,7.09,700,3,WNW,2,NE,KEOTA,3/31/23,1519,41.31,-92.03,41.391,-91.947,"Another large, violent tornado developed in eastern Keokuk County as the initial tornado was weakening southwest of Keota. The tornado tracked to the northeast, on the western fringe of Keota, and crossed into Washington County near the intersection of Keokuk-Washington Road and 180th St. The tornado then continued through northwest Washington county, extreme southeast Iowa County, and into far southwest Johnson County. The tornado severely damaged several homes near Keota, wiping one house completely off its foundation, resulting in EF-4 level damage. A car was lofted in the air and tossed about 1000 feet into a nearby field and trees were completely debarked with only stubs of the largest branches remaining. As the tornado tracked west of Wellman, Iowa it knocked over a 325 ft cell phone tower. The tornado began to dissipate as it tracked into far southwest Johnson County. The tornado was rated EF-4 in Keokuk County, EF-3 in Washington County, and EF-1 in Iowa and Johnson Counties.","A very strong system developed on the morning of March 31st and tracked across the state of Iowa. This system pulled unseasonably warm and moist air into the Midwest, which combined with a very favorable wind profile to create a volatile environment for severe thunderstorms.  Discrete supercell thunderstorms occurred initially, but quickly transitioned into a QLCS mode. This system produced a historic tornado outbreak for the area, with a record 29 tornadoes on the day, including 13 rated EF-2, 1 rated EF-3, and 1 rated EF-4. This was the first EF-4 tornado in the NWS Quad Cities service area since 1995. 11 injuries were reported, with no known fatalities. In addition to the numerous tornadoes, there were many large hail and damaging wind reports. Maximum straight line thunderstorm winds were estimated at 80 to 90 mph.",85
1087089,WASHINGTON CO.,WEST CHESTER,3/31/23,1519,Tornado, ,EF3,0,0,0,0,IA,CST-6, ,178104,C,183,DVN,0,0,NWS Storm Survey, ,10.19,700,7,NW,3,N,WELLMAN,3/31/23,1533,41.3911,-91.9465,41.511,-91.832,"Another large, violent tornado developed in eastern Keokuk County as the initial tornado was weakening southwest of Keota. The tornado tracked to the northeast, on the western fringe of Keota, and crossed into Washington County near the intersection of Keokuk-Washington Road and 180th St. The tornado then continued through northwest Washington county, extreme southeast Iowa County, and into far southwest Johnson County. The tornado severely damaged several homes near Keota, wiping one house completely off its foundation, resulting in EF-4 level damage. A car was lofted in the air and tossed about 1000 feet into a nearby field and trees were completely debarked with only stubs of the largest branches remaining. As the tornado tracked west of Wellman, Iowa it knocked over a 325 ft cell phone tower. The tornado moved  into extreme southeast Iowa County near the intersection of Iowa-Washington Road and Ginkgo Ave., and then into far southwest Johnson County, about a third of a mile north of the intersection of Iowa-Washington Road and Johnson Iowa Road SW. The tornado was rated EF-4 in Keokuk County, EF-3 in Washington County, and EF-1 in Iowa and Johnson Counties.","A very strong system developed on the morning of March 31st and tracked across the state of Iowa. This system pulled unseasonably warm and moist air into the Midwest, which combined with a very favorable wind profile to create a volatile environment for severe thunderstorms.  Discrete supercell thunderstorms occurred initially, but quickly transitioned into a QLCS mode. This system produced a historic tornado outbreak for the area, with a record 29 tornadoes on the day, including 13 rated EF-2, 1 rated EF-3, and 1 rated EF-4. This was the first EF-4 tornado in the NWS Quad Cities service area since 1995. 11 injuries were reported, with no known fatalities. In addition to the numerous tornadoes, there were many large hail and damaging wind reports. Maximum straight line thunderstorm winds were estimated at 80 to 90 mph.",86
1089126,CROSS CO.,MC MANUS,3/31/23,1530,Tornado, ,EF3,4,26,150000000,0,AR,CST-6, ,178732,C,37,MEG,0,0,NWS Storm Survey, ,26.94,1600,3,S,2,NNE,SMITHDALE,3/31/23,1605,35.1818,-90.9611,35.2949,-90.5042,"NWS meteorologists determined an EF-3 tornado touched down in western Cross County at 431 PM CDT on March 31 on County Road 537, just south of Highway 284. The tornado tracked to the east-northeast towards Wynne, AR where it crossed Highway 284 multiple times. EF-2 damage was observed north of Ellis Chapel and McElroy. Just east northeast of McElroy, significant EF-2 damage to the sewage treatment plant was noted where an 80-yard-long shed with a sturdy roofing structure of metal failed and became lofted. The roofing wadded up and destroyed two cinder block buildings before landing 100 yards away. The tornado strengthened to an EF-3 as it moved into the western section of Wynne, AR. The tornado then ravaged the center of Wynne, including the Wynne High School. Several one and two-family residences in Wynne were partially to completely destroyed. The tornado weakened as it moved away from Wynne and traveled to the north of Parkin, AR where EF-2 damage was observed. The tornado then crossed into Crittenden County. Peak winds in Cross County were estimated at 150 mph.","A regional tornado outbreak occurred during the late afternoon of Friday, March 31, 2023, and continued into the early morning hours of Saturday, April 1, 2023.  This outbreak covered portions of the Ohio Valley, and the Middle and Lower Mississippi Valleys, including a good portion of the Mid-South and stretching into the Tennessee Valley. On Friday, March 31, a surface low was located near La Crosse, WI, with a cold front stretching south into central/southwest Missouri, western Arkansas, and eastern Texas.  Surface temperatures were mainly in the 70s to approaching 80 degrees with surface dewpoints in the lower to middle 60s, yielding Surface-Based CAPE (SBCAPE) values between 1500-2000 J/kg by Friday evening.  Favorable upper-level divergence produced by the right entrance region of a 140-kt jet streak at 300 mb provided ample lift to produce strong to severe thunderstorms across the region.  Directional and speed shear were impressive with 70-80 knots of Effective Bulk Shear present and 0-1 km Storm Relative Helicity values between 500-600 m2/s2, all more than enough for organized thunderstorms across the area. Discrete supercells started to develop across the Lower Mississippi Valley during the afternoon hours on March 31, 2023, eventually tracking into the Mid-South by late afternoon. The first supercell that developed in the Mid-South produced an EF-3 that caused major damage in Wynne, Arkansas. Tornadic supercells continued to produce significant tornado damage across the Mid-South into the early morning hours of April 1, 2023. The hardest hit areas besides Wynne, Arkansas included Covington, Tennessee, and McNairy County, Tennessee. Overall, 14 tornadoes occurred across the Mid-South along with several reports of wind damage and measured damaging wind speeds. Eighteen people in the Mid-South lost their lives in this outbreak.",87
